Date and time,Batch,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,pH,GAS,GAS,GAS,GAS,OFFGAS,OFFGAS,PRESSURE,PRESSURE,OXYGEN
,,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,,INFLOW,INFLOW,INFLOW,INFLOW,1,2,1,2,
,,1,2,3,4,5,6,,1,2,3,4,,,,,
14/02/2019 18:46,4030,1250.76,33.14,18.09,,473.35,23000.00,5.72,10002.23,,,108.09,3.17,0.73,2.00,5.34,12.77
14/02/2019 19:01,4030,1249.67,33.30,18.06,,472.74,22970.00,5.72,9998.63,,,108.66,3.18,0.72,2.00,5.34,12.36
14/02/2019 19:16,4030,1250.81,32.39,18.17,,473.08,23040.00,5.71,9996.93,,,110.91,3.18,0.71,2.00,5.34,13.22
14/02/2019 19:31,4030,1249.61,33.48,18.00,,473.30,23000.00,5.72,9999.16,,,112.92,3.16,0.73,2.00,5.34,10.68
14/02/2019 19:46,4030,1250.48,32.88,18.09,,473.22,23000.00,5.72,9999.45,,,112.66,3.16,0.66,2.00,5.34,10.48
14/02/2019 20:01,4030,1250.73,33.05,18.15,,472.87,22990.00,5.73,10000.65,,,110.77,3.17,0.60,2.00,5.34,10.60
14/02/2019 20:16,4030,1249.45,33.16,18.08,,473.06,22970.00,5.73,9999.65,,,110.40,3.17,0.58,2.00,5.35,12.19
14/02/2019 20:31,4030,1249.95,32.78,18.13,,473.08,22990.00,5.73,9999.53,,,110.95,3.16,0.52,2.00,5.35,9.41
14/02/2019 20:46,4030,1250.20,33.33,18.08,,473.30,23030.00,5.74,9999.08,,,110.18,3.15,0.53,2.00,5.35,11.68
14/02/2019 21:01,4030,1249.59,32.68,18.10,,472.91,22980.00,5.73,9998.79,,,109.40,3.15,0.55,2.00,5.35,8.68
14/02/2019 21:16,4030,1249.78,33.06,18.08,,473.54,23030.00,5.73,9994.05,,,108.98,3.16,0.58,2.00,5.35,9.73
14/02/2019 21:31,4030,1249.64,33.11,18.11,,472.78,23010.00,5.73,10003.30,,,110.18,3.15,0.61,2.00,5.35,10.92
14/02/2019 21:46,4030,1249.81,32.67,18.09,,473.50,23010.00,5.73,10002.87,,,111.99,3.16,0.56,2.00,5.35,7.58
14/02/2019 22:01,4030,1250.16,33.60,18.09,,472.97,22920.00,5.74,9997.20,,,111.67,3.16,0.55,2.00,5.35,9.64
14/02/2019 22:16,4030,1249.67,32.99,18.15,,472.98,22950.00,5.74,10001.74,,,110.85,3.17,0.55,2.00,5.35,8.67
14/02/2019 22:31,4030,1250.02,32.90,18.13,,472.82,23000.00,5.74,9999.48,,,111.81,3.16,0.56,2.00,5.35,8.17
14/02/2019 22:46,4030,1250.04,32.70,18.16,,472.76,23010.00,5.75,10000.20,,,113.21,3.16,0.62,2.00,5.35,7.39
14/02/2019 23:01,4030,1249.63,33.11,18.23,,472.88,23000.00,5.75,10000.20,,,113.34,3.17,0.60,2.00,5.35,7.31
14/02/2019 23:16,4030,1249.40,32.82,18.16,,472.86,23000.00,5.75,9999.56,,,113.01,3.17,0.54,2.00,5.35,6.93
14/02/2019 23:31,4030,1249.68,32.95,18.12,,472.67,23080.00,5.75,10003.86,,,113.14,3.18,0.56,2.00,5.35,8.22
14/02/2019 23:46,4030,1250.53,33.02,18.10,,473.03,23020.00,5.75,9997.64,,,112.69,3.19,0.54,2.00,5.35,7.25
15/02/2019 00:01,4030,1249.99,33.13,18.13,,472.64,23000.00,5.75,9998.74,,,113.84,3.20,0.58,2.00,5.35,6.90
15/02/2019 00:16,4030,1249.86,32.91,18.11,,473.40,23010.00,5.76,9999.89,,,114.63,3.20,0.53,2.00,5.35,6.60
15/02/2019 00:31,4030,1249.74,32.94,18.12,,473.24,22990.00,5.76,10002.98,,,113.38,3.21,0.50,2.00,5.34,7.14
15/02/2019 00:46,4030,1250.25,33.35,18.04,,473.08,23000.00,5.75,9998.52,,,113.01,3.21,0.50,2.00,5.34,6.23
15/02/2019 01:01,4030,1250.12,32.74,18.08,,473.93,23000.00,5.76,10002.89,,,112.07,3.22,0.47,2.00,5.34,7.93
15/02/2019 01:16,4030,1250.29,32.91,18.18,,473.58,22970.00,5.76,9999.09,,,112.91,3.23,0.41,2.00,5.34,9.03
15/02/2019 01:31,4030,1249.97,33.04,18.14,,472.87,22990.00,5.75,10001.82,,,113.49,3.23,0.44,2.00,5.34,9.09
15/02/2019 01:46,4030,1249.47,32.99,18.06,,472.89,22980.00,5.76,9999.49,,,113.55,3.23,0.44,2.00,5.33,10.01
15/02/2019 02:01,4030,1250.20,32.94,18.12,,473.08,23010.00,5.76,10005.65,,,113.07,3.24,0.44,2.00,5.33,13.06
15/02/2019 02:16,4030,1251.50,33.18,18.14,,472.79,23040.00,5.76,10002.20,,,113.45,3.23,0.46,2.00,5.33,10.72
15/02/2019 02:31,4030,1249.50,32.75,18.05,,473.23,22940.00,5.76,9999.72,,,112.17,3.24,0.40,2.00,5.32,13.14
15/02/2019 02:46,4030,1249.74,33.24,18.09,,472.81,23000.00,5.76,10000.89,,,111.44,3.25,0.42,2.00,5.32,15.60
15/02/2019 03:01,4030,1250.02,32.96,18.15,,472.74,22980.00,5.75,9999.69,,,112.89,3.23,0.47,2.00,5.32,18.06
15/02/2019 03:16,4030,1250.29,32.90,18.10,,472.91,23020.00,5.76,10000.64,,,112.39,3.23,0.53,2.00,5.31,22.16
15/02/2019 03:31,4030,1249.71,33.30,18.13,,472.79,23010.00,5.76,10004.08,,,112.67,3.23,0.54,2.00,5.31,22.82
15/02/2019 03:46,4030,1250.50,33.17,18.16,,472.83,23010.00,5.77,9999.01,,,111.98,3.23,0.51,2.00,5.31,26.61
15/02/2019 04:01,4030,1250.19,32.65,18.08,,472.96,22990.00,5.77,10000.97,,,111.58,3.22,0.49,2.00,5.30,24.47
15/02/2019 04:16,4030,1249.91,32.92,18.17,,472.70,23070.00,5.77,9998.30,,,111.53,3.21,0.57,2.00,5.30,25.99
15/02/2019 04:31,4030,1270.09,35.27,19.39,,513.44,22990.00,5.77,10006.93,,,111.31,3.20,0.57,2.00,5.29,28.84
15/02/2019 04:46,4030,1279.67,37.26,20.25,,536.68,22990.00,5.76,10002.00,,,114.62,3.23,0.55,2.00,5.29,29.35
15/02/2019 05:01,4030,1280.39,37.53,20.33,,536.99,23010.00,5.78,10000.41,,,115.81,3.23,0.73,2.00,5.29,26.40
15/02/2019 05:16,4030,1280.03,37.30,20.20,,536.93,22990.00,5.78,10000.56,,,114.69,3.24,0.76,2.00,5.29,30.42
15/02/2019 05:31,4030,1279.66,37.41,20.34,,537.06,22960.00,5.78,10000.95,,,115.50,3.23,0.71,2.00,5.29,29.33
15/02/2019 05:46,4030,1280.20,37.60,20.28,,536.75,23010.00,5.79,9998.65,,,115.15,3.24,0.70,2.00,5.29,31.07
15/02/2019 06:01,4030,1280.04,37.50,20.35,,537.19,23010.00,5.79,10004.77,,,115.46,3.24,0.69,2.00,5.29,29.99
15/02/2019 06:16,4030,1279.61,37.68,20.30,,537.37,23020.00,5.80,10004.86,,,115.16,3.24,0.73,2.00,5.28,31.61
15/02/2019 06:31,4030,1280.64,37.54,20.31,,536.90,22980.00,5.79,9999.03,,,115.00,3.24,0.69,2.00,5.28,32.46
15/02/2019 06:46,4030,1280.06,37.38,20.30,,537.48,22990.00,5.80,9999.58,,,115.38,3.25,0.71,2.00,5.28,34.47
15/02/2019 07:01,4030,1280.32,37.75,20.26,,537.11,23000.00,5.79,9998.51,,,115.05,3.26,0.69,2.00,5.27,34.33
15/02/2019 07:16,4030,1280.16,37.60,20.29,,536.98,23020.00,5.79,10002.22,,,116.12,3.25,0.65,2.00,5.27,36.64
15/02/2019 07:31,4030,1279.93,37.79,20.23,,537.50,22970.00,5.80,10000.81,,,115.28,3.24,0.69,2.00,5.27,39.22
15/02/2019 07:46,4030,1280.04,37.74,20.32,,536.82,22930.00,5.79,9998.64,,,115.23,3.23,0.70,2.00,5.26,38.89
15/02/2019 08:01,4030,1280.41,37.66,20.33,,537.03,22970.00,5.79,10008.67,,,115.84,3.23,0.70,2.00,5.26,39.44
15/02/2019 08:16,4030,1280.08,37.59,20.35,,536.69,23040.00,5.80,10002.38,,,115.26,3.24,0.72,2.00,5.26,41.60
15/02/2019 08:31,4030,1279.78,37.47,20.27,,536.93,22960.00,5.79,9997.06,,,115.45,3.26,0.77,2.00,5.25,42.83
15/02/2019 08:46,4030,1279.62,37.61,20.32,,536.75,22990.00,5.80,10000.38,,,116.25,3.26,0.76,2.00,5.25,44.43
15/02/2019 09:01,4030,1280.93,37.51,20.27,,536.45,23060.00,5.80,10000.88,,,116.41,3.23,0.80,2.00,5.24,45.31
15/02/2019 09:16,4030,1280.19,37.64,20.37,,537.37,23040.00,5.80,10001.45,,,115.85,3.22,0.83,2.00,5.24,45.51
15/02/2019 09:31,4030,1280.11,37.58,20.30,,537.47,23030.00,5.80,10003.39,,,114.97,3.21,0.76,2.00,5.23,45.33
15/02/2019 09:46,4030,1279.41,37.78,20.32,,537.06,23020.00,5.80,9998.18,,,115.14,3.20,0.78,2.00,5.23,45.68
15/02/2019 10:01,4030,1280.33,37.43,20.34,,537.10,23000.00,5.80,10000.26,,,115.33,3.20,0.75,2.00,5.23,45.32
15/02/2019 10:16,4030,1279.32,37.75,20.32,,537.39,22990.00,5.80,9997.93,,,116.40,3.21,0.79,2.00,5.23,44.25
15/02/2019 10:31,4030,1279.49,37.74,20.26,,537.21,23000.00,5.79,10001.75,,,117.25,3.23,0.64,2.00,5.23,43.50
15/02/2019 10:46,4030,1279.70,37.53,20.29,,536.61,23010.00,5.79,9997.95,,,118.05,3.25,0.55,2.00,5.22,42.81
15/02/2019 11:01,4030,1280.33,37.56,20.30,,537.04,23010.00,5.79,9993.53,,,118.66,3.24,0.34,2.00,5.22,42.01
15/02/2019 11:16,4030,1279.54,37.28,20.20,,536.89,22990.00,5.78,9994.56,,,117.91,3.26,0.16,2.00,5.23,41.27
15/02/2019 11:31,4030,1280.10,38.11,20.40,,537.31,22980.00,5.78,10002.45,,,118.36,3.28,0.27,2.00,5.23,39.37
15/02/2019 11:46,4030,1279.88,37.09,20.23,,537.54,23000.00,5.78,9998.32,,,118.81,3.32,0.21,2.00,5.23,38.72
15/02/2019 12:01,4030,1280.40,37.52,20.32,,537.00,23010.00,5.77,10001.40,,,119.82,3.36,0.26,2.00,5.23,39.26
15/02/2019 12:16,4030,1280.07,37.55,20.31,,537.78,22980.00,5.77,9993.82,,,120.39,3.40,0.32,2.00,5.23,38.23
15/02/2019 12:31,4030,1279.91,37.73,20.37,,536.80,22930.00,5.76,9997.78,,,121.21,3.44,0.28,2.00,5.23,36.77
15/02/2019 12:46,4030,1279.82,37.30,20.36,,536.88,22960.00,5.76,9998.45,,,121.65,3.46,0.16,2.00,5.23,37.24
15/02/2019 13:01,4030,1279.89,37.59,20.24,,537.03,23020.00,5.76,9998.41,,,121.66,3.48,0.13,2.00,5.23,34.73
15/02/2019 13:16,4030,1279.96,37.82,20.28,,537.09,23040.00,5.76,9999.24,,,121.14,3.51,0.09,2.00,5.23,34.93
15/02/2019 13:31,4030,1280.56,37.32,20.28,,536.94,22990.00,5.74,9998.81,,,121.92,3.52,0.20,2.00,5.23,32.22
15/02/2019 13:46,4030,1279.85,37.81,20.43,,537.25,22970.00,5.74,10000.19,,,122.59,3.53,0.35,2.00,5.23,29.29
15/02/2019 14:01,4030,1279.81,37.65,20.23,,536.80,23050.00,5.74,10002.61,,,122.74,3.54,0.46,2.00,5.23,27.80
15/02/2019 14:16,4030,1279.78,37.65,20.37,,537.48,23000.00,5.74,9998.29,,,121.49,3.54,0.56,2.00,5.23,30.99
15/02/2019 14:31,4030,1279.78,37.35,20.25,,537.43,23000.00,5.73,10001.31,,,120.78,3.53,0.57,2.00,5.23,29.42
15/02/2019 14:46,4030,1280.50,37.83,20.38,,537.23,23000.00,5.73,9999.22,,,120.14,3.52,0.64,2.00,5.23,29.81
15/02/2019 15:01,4030,1280.28,37.55,20.30,,537.47,23020.00,5.72,10000.30,,,120.70,3.52,0.64,2.00,5.23,26.47
15/02/2019 15:16,4030,1279.44,37.46,20.31,,537.29,23000.00,5.72,9997.25,,,120.40,3.54,0.64,2.00,5.23,26.02
15/02/2019 15:31,4030,1279.98,37.75,20.32,,537.12,23010.00,5.72,9997.68,,,120.24,3.55,0.63,2.00,5.23,23.69
15/02/2019 15:46,4030,1279.83,37.81,20.25,,537.11,22990.00,5.71,10003.85,,,120.28,3.55,0.54,2.00,5.23,24.11
15/02/2019 16:01,4030,1280.25,37.29,20.33,,537.37,23010.00,5.72,10002.24,,,119.23,3.53,0.41,2.00,5.23,26.49
15/02/2019 16:16,4030,1280.11,37.49,20.29,,536.94,23010.00,5.71,10002.49,,,116.55,3.51,0.39,2.00,5.22,28.52
15/02/2019 16:31,4030,1279.84,38.27,20.27,,537.48,23010.00,5.69,9998.47,,,116.31,3.49,0.38,2.00,5.22,28.66
15/02/2019 16:46,4030,1280.36,37.55,20.31,,537.04,23010.00,5.70,10001.83,,,115.68,3.47,0.41,2.00,5.22,30.68
15/02/2019 17:01,4030,1279.95,37.50,20.29,,537.92,22990.00,5.69,10000.98,,,115.78,3.47,0.38,2.00,5.21,31.68
15/02/2019 17:16,4030,1280.13,37.66,20.47,,537.11,22990.00,5.69,10001.45,,,116.02,3.47,0.46,2.00,5.21,30.86
15/02/2019 17:31,4030,1280.60,37.59,20.15,,536.92,22860.00,5.69,9994.48,,,116.77,3.47,0.47,2.00,5.21,31.18
15/02/2019 17:46,4030,1279.77,37.52,20.37,,536.94,23000.00,5.68,9999.23,,,117.73,3.47,0.36,2.00,5.21,29.31
15/02/2019 18:01,4030,1280.02,37.38,20.31,,536.70,23030.00,5.69,9999.65,,,117.58,3.46,0.30,2.00,5.21,30.87
15/02/2019 18:16,4030,1280.58,38.06,20.29,,536.89,23000.00,5.69,9999.48,,,116.76,3.45,0.29,2.00,5.21,30.03
15/02/2019 18:31,4030,1279.40,37.24,20.33,,537.00,23000.00,5.69,9999.07,,,117.04,3.45,0.26,2.00,5.21,28.60
15/02/2019 18:46,4030,1279.73,37.52,20.34,,537.01,23010.00,5.69,10003.31,,,116.43,3.45,0.25,2.00,5.21,27.95
15/02/2019 19:01,4030,1280.22,37.86,20.32,,536.18,23100.00,5.69,10003.90,,,117.40,3.44,0.25,2.00,5.21,27.88
15/02/2019 19:16,4030,1279.84,37.49,20.31,,537.16,23020.00,5.69,9996.05,,,116.94,3.44,0.23,2.00,5.21,26.80
15/02/2019 19:31,4030,1279.82,37.84,20.26,,537.08,22990.00,5.69,9997.61,,,117.24,3.44,0.27,2.00,5.22,25.76
15/02/2019 19:46,4030,1280.19,37.13,20.31,,537.17,22990.00,5.69,10000.35,,,118.02,3.43,0.23,2.00,5.22,23.00
15/02/2019 20:01,4030,1280.09,37.90,20.32,,537.44,23000.00,5.70,9999.49,,,117.02,3.42,0.52,2.00,5.22,25.09
15/02/2019 20:16,4030,1279.69,37.25,20.40,,537.06,23000.00,5.70,9980.53,,,116.63,3.40,0.50,2.00,5.22,22.39
15/02/2019 20:31,4030,1280.46,37.34,20.31,,537.07,23010.00,5.70,9998.10,,,116.27,3.40,0.45,2.00,5.22,23.76
15/02/2019 20:46,4030,1279.98,37.87,20.31,,536.90,22980.00,5.69,9995.98,,,115.91,3.39,0.48,2.00,5.22,22.13
15/02/2019 21:01,4030,1280.36,37.64,20.47,,536.86,23000.00,5.70,10001.60,,,115.95,3.38,0.50,2.00,5.22,21.81
15/02/2019 21:16,4030,1279.38,37.60,20.20,,537.25,22990.00,5.70,9998.39,,,116.01,3.38,0.52,2.00,5.22,23.25
15/02/2019 21:31,4030,1280.47,37.77,20.37,,537.19,23020.00,5.70,9993.83,,,116.02,3.37,0.53,2.00,5.22,24.04
15/02/2019 21:46,4030,1279.48,37.49,20.26,,537.20,23000.00,5.70,10004.84,,,115.31,3.35,0.55,2.00,5.22,24.75
15/02/2019 22:01,4030,1279.98,37.34,20.27,,537.19,22980.00,5.70,10001.71,,,115.05,3.33,0.52,2.00,5.22,24.42
15/02/2019 22:16,4030,1280.64,37.73,20.27,,537.89,22990.00,5.71,9989.76,,,115.00,3.33,0.52,2.00,5.22,25.41
15/02/2019 22:31,4030,1279.84,37.88,20.30,,537.23,22890.00,5.70,10007.60,,,114.96,3.34,0.52,2.00,5.22,24.20
15/02/2019 22:46,4030,1280.22,37.21,20.27,,536.50,23040.00,5.70,10004.01,,,116.72,3.35,0.56,2.00,5.22,22.85
15/02/2019 23:01,4030,1280.33,37.33,20.29,,537.08,23010.00,5.71,10002.92,,,116.13,3.34,0.51,2.00,5.22,22.84
15/02/2019 23:16,4030,1279.51,37.60,20.27,,537.07,23000.00,5.71,10002.19,,,115.62,3.32,0.51,2.00,5.22,24.05
15/02/2019 23:31,4030,1280.60,38.38,20.39,,536.68,23060.00,5.71,10003.65,,,115.61,3.30,0.49,2.00,5.22,22.88
15/02/2019 23:46,4030,1280.12,37.56,20.23,,537.39,23000.00,5.71,10001.62,,,115.72,3.31,0.47,2.00,5.22,21.64
16/02/2019 00:01,4030,1279.53,37.45,20.33,,536.65,23100.00,5.71,9991.39,,,116.17,3.31,0.42,2.00,5.22,20.61
16/02/2019 00:16,4030,1279.84,37.66,20.23,,537.09,23010.00,5.71,9997.35,,,116.06,3.32,0.41,2.00,5.22,20.24
16/02/2019 00:31,4030,1280.03,37.38,20.26,,536.99,22950.00,5.72,10009.84,,,115.74,3.31,0.39,2.00,5.22,19.53
16/02/2019 00:46,4030,1282.33,37.66,20.38,,537.44,22980.00,5.72,10008.65,,,115.71,3.30,0.36,2.00,5.22,19.59
16/02/2019 01:01,4030,1309.82,37.56,20.30,,537.39,23000.00,5.71,10011.47,,,115.90,3.29,0.32,2.00,5.23,18.54
16/02/2019 01:16,4030,1309.98,37.59,20.30,,537.71,23020.00,5.71,10009.42,,,115.93,3.30,0.33,2.00,5.23,18.91
16/02/2019 01:31,4030,1309.90,37.64,20.16,,537.06,23030.00,5.71,9996.52,,,116.64,3.32,0.27,2.00,5.23,16.78
16/02/2019 01:46,4030,1309.54,37.61,20.26,,537.58,22990.00,5.71,9997.75,,,118.23,3.32,0.20,2.00,5.23,14.84
16/02/2019 02:01,4030,1310.14,37.32,20.60,,537.60,22990.00,5.72,9995.75,,,117.77,3.32,0.23,2.00,5.24,13.97
16/02/2019 02:16,4030,1310.04,37.50,20.25,,537.15,23000.00,5.72,9993.48,,,117.42,3.31,0.23,2.00,5.24,12.28
16/02/2019 02:31,4030,1309.90,37.77,20.28,,537.59,22980.00,5.71,10001.67,,,117.36,3.31,0.23,2.00,5.24,13.00
16/02/2019 02:46,4030,1310.12,38.01,20.34,,537.27,22980.00,5.72,9998.94,,,117.42,3.29,0.21,2.00,5.25,11.98
16/02/2019 03:01,4030,1310.18,37.33,20.11,,536.74,22980.00,5.72,10001.29,,,117.45,3.30,0.17,2.00,5.25,11.59
16/02/2019 03:16,4030,1310.19,37.52,20.32,,536.62,22920.00,5.71,10000.31,,,118.24,3.29,0.16,2.00,5.25,10.36
16/02/2019 03:31,4030,1309.61,37.89,20.25,,536.32,23060.00,5.71,9997.99,,,119.15,3.29,0.17,2.00,5.25,10.80
16/02/2019 03:46,4030,1310.08,37.54,20.31,,537.18,22980.00,5.72,9999.02,,,119.37,3.27,0.16,2.00,5.26,10.19
16/02/2019 04:01,4030,1310.22,37.67,20.31,,537.03,23000.00,5.72,9994.02,,,119.56,3.27,0.17,2.00,5.26,9.87
16/02/2019 04:16,4030,1309.90,37.66,20.27,,537.16,23010.00,5.72,9995.93,,,119.56,3.28,0.13,2.00,5.26,9.80
16/02/2019 04:31,4030,1309.84,37.39,20.35,,536.78,23020.00,5.72,9997.78,,,119.27,3.27,0.12,2.00,5.26,9.06
16/02/2019 04:46,4030,1327.44,37.30,20.30,,536.97,23040.00,5.72,10000.29,,,119.17,3.26,0.12,2.00,5.26,9.05
16/02/2019 05:01,4030,1339.98,37.89,20.07,,537.09,23030.00,5.72,10000.64,,,119.29,3.25,0.12,2.00,5.27,8.55
16/02/2019 05:16,4030,1340.28,37.82,20.29,,537.12,23010.00,5.72,10001.29,,,119.33,3.24,0.10,2.00,5.27,8.20
16/02/2019 05:31,4030,1340.08,37.50,20.19,,537.17,22970.00,5.71,9999.58,,,119.01,3.24,0.11,2.00,5.27,7.79
16/02/2019 05:46,4030,1340.78,37.31,20.33,,536.97,22990.00,5.72,9995.66,,,119.64,3.22,0.09,2.00,5.28,6.87
16/02/2019 06:01,4030,1339.77,37.58,20.29,,536.96,23000.00,5.72,9999.55,,,118.42,3.20,0.08,2.00,5.28,6.74
16/02/2019 06:16,4030,1340.02,37.56,20.30,,537.76,23010.00,5.72,9998.73,,,118.47,3.18,0.04,2.00,5.29,6.29
16/02/2019 06:31,4030,1339.69,37.68,20.38,,536.88,22980.00,5.71,10000.92,,,119.62,3.15,0.07,2.00,5.29,5.54
16/02/2019 06:46,4030,1341.06,37.58,20.25,,537.32,23010.00,5.72,9998.88,,,120.34,3.12,0.08,2.00,5.29,5.91
16/02/2019 07:01,4030,1339.90,37.75,20.26,,536.86,23010.00,5.72,10006.30,,,119.83,3.11,0.12,2.00,5.30,6.00
16/02/2019 07:16,4030,1339.76,38.06,20.23,,537.52,23000.00,5.72,9995.74,,,119.17,3.08,0.12,2.00,5.30,5.28
16/02/2019 07:31,4030,1339.61,37.45,20.20,,537.19,23000.00,5.72,9998.87,,,119.27,3.06,0.20,2.00,5.31,5.46
16/02/2019 07:46,4030,1340.23,37.39,20.28,,537.38,23010.00,5.72,10001.55,,,119.95,3.03,0.40,2.00,5.31,5.54
16/02/2019 08:01,4030,1339.66,37.41,20.31,,537.14,22910.00,5.72,9998.93,,,119.71,3.00,0.33,2.00,5.31,4.88
16/02/2019 08:16,4030,1340.58,37.67,20.33,,536.99,22990.00,5.72,10000.10,,,119.72,2.98,0.35,2.00,5.32,4.62
16/02/2019 08:31,4030,1340.21,37.31,20.26,,536.61,23000.00,5.72,9996.84,,,120.14,2.96,0.39,2.00,5.32,4.47
16/02/2019 08:46,4030,1339.99,37.79,20.37,,537.09,23000.00,5.72,10003.43,,,120.14,2.94,0.41,2.00,5.33,4.91
16/02/2019 09:01,4030,1339.70,37.64,20.31,,536.78,23000.00,5.72,9999.07,,,120.83,2.92,0.42,2.00,5.33,4.95
16/02/2019 09:16,4030,1340.12,37.92,20.24,,536.92,23020.00,5.72,9997.83,,,120.79,2.90,0.43,2.00,5.33,4.44
16/02/2019 09:31,4030,1340.17,37.36,20.32,,537.05,23080.00,5.72,9999.91,,,121.13,2.89,0.44,2.00,5.34,4.32
16/02/2019 09:46,4030,1339.93,37.81,20.36,,536.66,23030.00,5.72,10000.57,,,121.18,2.88,0.47,2.00,5.34,4.27
16/02/2019 10:01,4030,1339.77,37.96,20.30,,537.04,23000.00,5.72,9998.86,,,120.87,2.87,0.49,2.00,5.34,4.32
16/02/2019 10:16,4030,1340.10,37.52,20.27,,536.99,22990.00,5.73,9998.83,,,121.35,2.87,0.98,2.00,5.35,4.55
16/02/2019 10:31,4030,1339.98,37.73,20.30,,537.22,22990.00,5.72,10001.38,,,120.38,2.87,2.53,2.00,5.35,4.80
16/02/2019 10:46,4030,1340.06,37.51,20.35,,537.18,23010.00,5.72,9990.53,,,121.44,2.87,4.88,2.00,5.35,4.36
16/02/2019 11:01,4030,1339.65,37.45,20.22,,536.62,23000.00,5.72,10005.67,,,121.34,2.87,7.24,2.00,5.35,3.92
16/02/2019 11:16,4030,1268.05,37.40,20.27,,537.18,23030.00,5.72,9998.93,,,121.71,2.88,9.95,2.00,5.35,4.12
16/02/2019 11:31,4030,1190.64,37.78,20.27,,537.01,23010.00,5.72,10001.05,,,121.31,2.89,13.04,2.00,5.35,4.64
16/02/2019 11:46,4030,1133.81,37.86,20.26,,537.22,23010.00,5.77,10005.85,,,107.89,2.69,16.13,2.00,5.35,4.98
16/02/2019 12:01,4030,1127.24,37.77,20.34,,537.67,23040.00,5.88,10007.13,,,62.31,2.13,17.02,2.00,5.34,25.65
16/02/2019 12:16,4030,1353.40,37.69,20.24,,536.78,22940.00,5.88,10002.92,,,58.48,1.84,15.54,2.00,5.33,38.11
16/02/2019 12:31,4030,1339.94,37.94,20.31,,537.17,22980.00,5.62,9999.12,,,70.67,2.62,12.80,2.00,5.32,3.68
16/02/2019 12:46,4030,1339.34,37.56,20.33,,536.95,23000.00,5.64,10000.69,,,116.10,2.67,7.75,2.00,5.31,4.13
16/02/2019 13:01,4030,1340.08,37.71,20.36,,537.21,22910.00,5.67,10004.45,,,123.79,2.74,1.39,2.00,5.29,5.41
16/02/2019 13:16,4030,1339.50,37.46,20.29,,536.62,23020.00,5.72,10000.92,,,127.53,3.01,0.09,2.00,5.28,8.36
16/02/2019 13:31,4030,1340.48,37.29,20.36,,537.53,22970.00,5.77,9998.88,,,114.94,3.13,0.06,2.00,5.27,9.55
16/02/2019 13:46,4030,1340.67,37.96,20.29,,536.87,23030.00,5.71,10002.55,,,104.25,3.22,0.07,2.00,5.27,8.29
16/02/2019 14:01,4030,1338.78,37.10,20.30,,536.85,22980.00,5.65,9999.39,,,112.50,3.23,0.08,2.00,5.28,6.81
16/02/2019 14:16,4030,1340.77,37.83,20.34,,536.78,23000.00,5.68,9995.13,,,122.57,3.16,0.11,2.00,5.29,5.71
16/02/2019 14:31,4030,1340.07,37.88,20.20,,536.84,23070.00,5.71,10003.02,,,123.56,3.15,0.13,2.00,5.29,5.73
16/02/2019 14:46,4030,1339.45,37.47,20.13,,537.25,23020.00,5.71,9997.66,,,120.34,3.15,0.16,2.00,5.29,6.04
16/02/2019 15:01,4030,1339.97,37.46,20.31,,537.23,23000.00,5.70,9997.47,,,119.71,3.12,0.18,2.00,5.30,5.74
16/02/2019 15:16,4030,1338.86,38.21,20.26,,536.81,23000.00,5.70,9993.75,,,119.23,3.07,0.16,2.00,5.30,5.10
16/02/2019 15:31,4030,1340.87,37.14,20.32,,537.08,22990.00,5.70,9999.50,,,117.69,3.04,0.11,2.00,5.31,4.73
16/02/2019 15:46,4030,1340.18,37.68,20.27,,536.87,22990.00,5.69,10001.29,,,116.91,3.03,0.08,2.00,5.32,4.89
16/02/2019 16:01,4030,1340.41,37.54,20.31,,537.95,23000.00,5.69,9998.76,,,116.54,3.03,0.10,2.00,5.32,5.38
16/02/2019 16:16,4030,1339.83,37.65,20.27,,537.31,23010.00,5.68,9998.04,,,116.30,3.06,0.15,2.00,5.32,5.19
16/02/2019 16:31,4030,1340.26,37.41,20.23,,537.61,22980.00,5.68,10000.57,,,117.55,3.08,0.68,2.00,5.33,5.11
16/02/2019 16:46,4030,1338.27,37.37,20.42,,536.97,23020.00,5.68,9995.42,,,118.60,3.09,2.50,2.00,5.33,4.95
16/02/2019 17:01,4030,1339.97,38.10,20.44,,537.42,23020.00,5.69,10003.08,,,118.96,3.10,4.89,2.00,5.33,4.63
16/02/2019 17:16,4030,1334.99,37.21,20.31,,536.68,23000.00,5.69,10000.97,,,119.04,3.11,7.76,2.00,5.33,6.20
16/02/2019 17:31,4030,1144.85,37.52,20.28,,537.24,23070.00,5.69,10008.86,,,118.24,3.11,11.37,2.00,5.29,5.17
16/02/2019 17:46,4030,1149.71,37.79,20.33,,536.92,23000.00,5.74,10006.47,,,80.69,2.73,14.32,2.00,5.25,16.59
16/02/2019 18:01,4030,1229.94,37.73,20.28,,537.00,22880.00,5.80,10001.31,,,59.98,2.03,14.31,2.00,5.23,53.10
16/02/2019 18:16,4030,1339.36,37.25,20.28,,537.31,22970.00,5.78,9991.83,,,59.59,2.04,12.30,2.00,5.30,29.63
