Batch,Date and time,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE,t_norm
4047,2020-11-05 12:00:00,5.7995833333333335,7.28375,25366.580208333336,9750.304583333333,10.958958333333333,3.6402083333333333,0.7419354838709677
4047,2020-11-06 00:00:00,5.801875,11.414791666666666,25379.30916666667,10829.74875,10.0528125,3.63875,0.7580645161290323
4047,2020-11-06 12:00:00,5.806666666666666,15.295,25316.446249999997,11152.886041666667,8.189791666666666,3.6380208333333335,0.7741935483870968
4047,2020-11-07 00:00:00,5.805208333333333,23.793541666666666,25487.702916666665,11152.353125,7.507708333333333,3.6288541666666667,0.7903225806451613
4047,2020-11-07 12:00:00,5.798749999999999,7.931875000000001,25827.448958333334,11182.762083333333,7.0540625,3.6225,0.8064516129032258
4047,2020-11-08 00:00:00,5.8,5.741666666666667,25770.466458333332,11182.855000000001,7.630833333333334,3.6170833333333334,0.8225806451612904
4047,2020-11-08 12:00:00,5.799791666666667,13.528125000000001,25536.796458333334,11176.737083333333,7.757916666666667,3.61125,0.8387096774193549
4047,2020-11-09 00:00:00,5.804583333333333,18.677291666666665,25634.682291666668,11086.646458333335,7.9004166666666675,3.6058333333333334,0.8548387096774194
4047,2020-11-09 12:00:00,5.80125,7.070833333333333,25406.583958333333,10679.341666666667,7.577604166666667,3.6434374999999997,0.8709677419354839
4047,2020-11-10 00:00:00,5.8031250000000005,11.925208333333332,25398.357916666664,10673.064375,7.436979166666667,3.6196875,0.8870967741935484
4047,2020-11-10 12:00:00,5.8031250000000005,8.87375,25356.78375,10218.77625,7.621458333333333,3.6259374999999996,0.9032258064516129
4047,2020-11-11 00:00:00,5.798749999999999,4.4125000000000005,25346.130416666667,10329.543541666666,7.96625,3.6320833333333336,0.9193548387096774
4047,2020-11-11 12:00:00,5.802499999999999,5.603333333333333,25274.88333333333,10366.193958333333,9.189270833333333,3.630625,0.9354838709677419
4047,2020-11-12 00:00:00,5.7995833333333335,5.022916666666666,25311.65958333333,10369.709375,8.681979166666666,3.6288541666666667,0.9516129032258065
4047,2020-11-12 12:00:00,5.800833333333333,14.948125,25237.31520833333,10362.44125,8.663958333333333,3.6257291666666664,0.967741935483871
4047,2020-11-13 00:00:00,5.793541666666666,4.664791666666667,25285.062708333335,10365.837708333334,7.49625,3.6405208333333334,0.9838709677419355
4047,2020-11-13 12:00:00,5.999705882352941,63.82264705882352,19305.180588235293,7974.49705882353,6.4957352941176465,3.6192647058823533,1.0
4040,2020-02-08 00:00:00,5.79,15.870000000000001,16351.485,7877.799999999999,7.9175,3.425,0.0
4040,2020-02-08 12:00:00,5.799375,20.215625,17625.4725,8585.311041666666,4.4775,3.4516666666666667,0.017241379310344827
4040,2020-02-09 00:00:00,5.7977083333333335,21.314791666666668,22991.903333333335,9644.681666666665,3.0234375,3.574375,0.034482758620689655
4040,2020-02-09 12:00:00,5.799375,19.251041666666666,25177.61729166667,9714.680416666666,6.833749999999999,3.6626041666666667,0.05172413793103448
4040,2020-02-10 00:00:00,5.800625,14.568125,25319.478541666667,9718.884791666667,6.629270833333333,3.671666666666667,0.06896551724137931
4040,2020-02-10 12:00:00,5.800208333333333,14.377291666666666,25316.215,9718.051666666666,6.6553125,3.6679166666666667,0.08620689655172414
4040,2020-02-11 00:00:00,5.8,21.51770833333333,25275.282916666667,9714.701666666666,6.782708333333333,3.6602083333333333,0.10344827586206896
